"Rank","Expected Points Added (EPA)","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","0.77","LAC","DEN","18","2023-01-08","3","10:08","4","11","(10:08) 16-J.Scott punts 58 yards to end zone, Center-47-J.Harris, Touchback. PENALTY on DEN-25-L.Jackson, Illegal Block Above the Waist, 15 yards, enforced at DEN 20.","Box Score"
"","0.76","LA","ARI","3","2022-09-25","3","13:08","4","5","(13:08) 11-R.Dixon punts 51 yards to ARI 19, Center-42-M.Orzech. 83-G.Dortch to ARI 21 for 2 yards (31-R.Rochell). PENALTY on ARI-51-T.Vallejo, Illegal Block Above the Waist, 10 yards, enforced at ARI 21.","Box Score"
"","0.75","ATL","CIN","7","2022-10-23","4","8:54","4","13","(8:54) 13-B.Pinion punts 52 yards to CIN 5, Center-48-L.McCullough, downed by ATL-12-K.Hodge. PENALTY on CIN-44-C.Johnston, Unnecessary Roughness, 2 yards, enforced at CIN 5.","Box Score"
"","0.75","TEN","HOU","8","2022-10-30","1","11:36","4","13","(11:36) (Field Goal formation) PENALTY on HOU, Defensive Too Many Men on Field, 5 yards, enforced at HOU 35 - No Play.","Box Score"
"","0.75","LAC","HOU","4","2022-10-02","4","13:07","4","12","(13:07) 16-J.Scott punts 50 yards to HOU 10, Center-47-J.Harris. 25-D.King to HOU 15 for 5 yards (31-N.Niemann; 94-C.Rumph). PENALTY on HOU-35-G.Arnold, Illegal Block Above the Waist, 7 yards, enforced at HOU 14.","Box Score"
"","0.74","SEA","NYG","8","2022-10-30","1","8:53","4","8","(8:53) 4-M.Dickson punts 49 yards to NYG 23, Center-46-C.Tinker. 80-R.James to SEA 35 for 42 yards (83-D.Young; 25-T.Homer). PENALTY on NYG-47-C.Brown, Illegal Blindside Block, 15 yards, enforced at NYG 35.","Box Score"
"","0.69","MIA","NE","17","2023-01-01","1","5:39","4","6","(5:39) 4-T.Morstead punts 40 yards to NE 31, Center-44-B.Ferguson, out of bounds. PENALTY on NE-41-B.Schooler, Running Into the Kicker, 5 yards, enforced at MIA 29 - No Play.","Box Score"
"","0.66","NYG","WAS","13","2022-12-04","4","8:00","4","15","(8:00) 6-J.Gillan punts 59 yards to WAS 4, Center-58-C.Kreiter. 86-A.Erickson to WAS 20 for 16 yards (85-C.Myarick). Penalty on WAS-37-R.Wildgoose, Defensive Offside, declined. PENALTY on WAS-37-R.Wildgoose, Offensive Holding, 8 yards, enforced at WAS 17. Officially, a return for 13 yards.","Box Score"
"","0.66","SEA","LV","12","2022-11-27","3","3:22","4","7","(3:22) 4-M.Dickson punts 44 yards to LV 28, Center-46-C.Tinker. 84-K.Cole to LV 27 for -1 yards (44-N.Bellore). PENALTY on LV-33-R.Teamer, Offensive Holding, 10 yards, enforced at LV 28.","Box Score"
"","0.66","NYG","PHI","14","2022-12-11","1","2:12","4","7","(2:12) 6-J.Gillan punts 46 yards to PHI 17, Center-58-C.Kreiter. 18-B.Covey to PHI 29 for 12 yards (58-C.Kreiter; 85-C.Myarick). PENALTY on PHI-27-Z.McPhearson, Offensive Holding, 8 yards, enforced at PHI 17. Officially, a return for 0 yards.","Box Score"
"","0.66","KC","LA","12","2022-11-27","1","13:12","4","5","(13:12) 5-T.Townsend punts 49 yards to LA 8, Center-41-J.Winchester, fair catch by 19-B.Powell. PENALTY on LA-5-J.Ramsey, Unnecessary Roughness, 4 yards, enforced at LA 8.","Box Score"
"","0.62","DAL","LA","5","2022-10-09","1","2:09","4","14","(2:09) 5-B.Anger punts 51 yards to LA 10, Center-45-M.Overton. 19-B.Powell to LA 10 for no gain. PENALTY on LA-19-B.Powell, Unnecessary Roughness, 5 yards, enforced at LA 10.","Box Score"
"","0.59","SF","SEA","15","2022-12-15","1","0:01","4","7","(:01) (No Huddle, Shotgun) PENALTY on SEA-52-D.Taylor, Neutral Zone Infraction, 5 yards, enforced at SEA 47 - No Play.","Box Score"
"","0.59","NE","MIA","17","2023-01-01","2","5:38","4","12","(5:38) 17-M.Palardy punts 37 yards to MIA 24, Center-46-T.Addington. 11-C.Wilson to MIA 32 for 8 yards (21-A.Phillips). PENALTY on MIA-22-E.Campbell, Offensive Holding, 10 yards, enforced at MIA 24.","Box Score"
"","0.59","NYG","DAL","12","2022-11-24","1","6:06","4","4","(6:06) 6-J.Gillan punts 49 yards to DAL 14, Center-58-C.Kreiter, fair catch by 9-K.Turpin. PENALTY on DAL-25-N.Wright, Offensive Holding, 7 yards, enforced at DAL 14.","Box Score"
"","0.58","ARI","CAR","4","2022-10-02","1","5:07","4","6","(5:07) 14-A.Lee punts 62 yards to end zone, Center-46-A.Brewer, Touchback. PENALTY on CAR-42-S.Franklin, Offensive Holding, 10 yards, enforced at CAR 20.","Box Score"
"","0.56","TEN","KC","9","2022-11-06","2","2:04","4","9","(2:04) 4-R.Stonehouse punts 57 yards to KC 3, Center-46-M.Cox, downed by TEN-86-K.Rader. PENALTY on KC-29-C.Lammons, Offensive Holding, 1 yard, enforced at KC 3.","Box Score"
"","0.55","TEN","HOU","8","2022-10-30","1","4:39","4","5","(4:39) 4-R.Stonehouse punts 53 yards to HOU 11, Center-46-M.Cox. 25-D.King to HOU 18 for 7 yards (40-D.Hilliard). PENALTY on HOU-23-E.Murray, Illegal Block Above the Waist, 5 yards, enforced at HOU 11. Penalty on HOU-29-M.Stewart, Illegal Block Above the Waist, declined.","Box Score"
"","0.54","GB","NE","4","2022-10-02","2","8:59","4","8","(8:59) 16-P.O'Donnell punts 38 yards to NE 40, Center-56-J.Coco, out of bounds. PENALTY on NE-22-Co.Davis, Illegal Blindside Block, 15 yards, enforced at NE 40.","Box Score"
"","0.52","MIA","BUF","15","2022-12-17","1","13:18","4","11","(13:18) 4-T.Morstead punts 38 yards to BUF 14, Center-44-B.Ferguson. 20-N.Hines to BUF 19 for 5 yards (52-E.Roberts). Return credited to BUF 14 (penalty during kick). PENALTY on BUF-25-T.Jones, Offensive Holding, 7 yards, enforced at BUF 14. Penalty on BUF-33-S.Neal, Offensive Holding, declined.","Box Score"
"","0.52","WAS","PHI","3","2022-09-25","2","2:08","4","7","(2:08) 5-T.Way punts 57 yards to PHI 15, Center-54-C.Cheeseman. 18-B.Covey to PHI 27 for 12 yards (51-D.Mayo; 59-J.Bostic). PENALTY on PHI-28-J.Jobe, Illegal Blindside Block, 12 yards, enforced at PHI 24.","Box Score"
"","0.52","ARI","CAR","4","2022-10-02","2","3:37","4","9","(3:37) (Field Goal formation) PENALTY on CAR-25-X.Woods, Encroachment, 5 yards, enforced at CAR 20 - No Play.","Box Score"
"","0.50","NO","LA","11","2022-11-20","4","3:50","4","1","(3:50) 4-B.Gillikin punts 51 yards to LA 32, Center-49-Z.Wood. 19-B.Powell to LA 27 for -5 yards. Lateral to 5-J.Ramsey to NO 40 for 33 yards (53-Z.Baun). PENALTY on LA-43-J.Gervase, Offensive Holding, 10 yards, enforced at LA 32.","Box Score"
"","0.50","NYJ","GB","6","2022-10-16","2","10:09","4","2","(10:09) 7-B.Mann punts 58 yards to GB 26, Center-42-T.Hennessy. 8-Am.Rodgers to GB 34 for 8 yards (26-B.Echols). PENALTY on GB-45-E.Wilson, Illegal Block Above the Waist, 10 yards, enforced at GB 34.","Box Score"
"","0.49","CLE","HOU","13","2022-12-04","3","10:47","4","6","(10:47) 13-C.Bojorquez punts 44 yards to HOU 2, Center-47-C.Hughlett, downed by CLE-38-A.Green. PENALTY on HOU-25-D.King, Illegal Block Above the Waist, 1 yard, enforced at HOU 2.","Box Score"
"","0.48","KC","BUF","6","2022-10-16","2","1:42","4","19","(1:42) 5-T.Townsend punts 56 yards to BUF 7, Center-41-J.Winchester. 10-K.Shakir to BUF 7 for no gain (48-C.Christiansen). PENALTY on BUF-44-T.Matakevich, Illegal Block Above the Waist, 3 yards, enforced at BUF 7.","Box Score"
"","0.47","NE","ARI","14","2022-12-12","1","9:18","4","14","(9:18) 17-M.Palardy punts 42 yards to ARI 8, Center-49-J.Cardona, fair catch by 83-G.Dortch. PENALTY on ARI-35-C.Matthew, Offensive Holding, 4 yards, enforced at ARI 8.","Box Score"
"","0.47","DAL","HOU","14","2022-12-11","4","12:16","4","4","(12:16) 5-B.Anger punts 62 yards to HOU 20, Center-45-M.Overton. 25-D.King to HOU 41 for 21 yards (57-L.Gifford). PENALTY on HOU-1-T.Smith, Offensive Holding, 10 yards, enforced at HOU 35.","Box Score"
"","0.46","NYJ","NE","11","2022-11-20","1","7:59","4","12","(7:59) 7-B.Mann punts 18 yards to NYJ 49, Center-42-T.Hennessy, out of bounds. PENALTY on NE-50-R.McMillan, Running Into the Kicker, 5 yards, enforced at NYJ 31 - No Play.","Box Score"
"","0.39","ATL","CAR","8","2022-10-30","2","1:55","4","4","(1:55) 13-B.Pinion punts 60 yards to CAR 9, Center-48-L.McCullough. 12-S.Smith pushed ob at CAR 39 for 30 yards (48-L.McCullough). PENALTY on CAR-55-C.Littleton, Illegal Block Above the Waist, 10 yards, enforced at CAR 20.","Box Score"
"","0.38","DEN","TEN","10","2022-11-13","4","0:30","4","13","(:30) (Shotgun) 3-R.Wilson pass short left to 80-G.Dulcich to TEN 31 for -1 yards (28-J.Kalu) [93-T.Tart]. PENALTY on TEN-99-R.Weaver, Defensive Offside, 5 yards, enforced at TEN 30 - No Play.","Box Score"
"","0.37","PIT","CLE","3","2022-09-22","4","1:51","4","5","(1:51) (Field Goal formation) PENALTY on CLE, Defensive Too Many Men on Field, 4 yards, enforced at CLE 21 - No Play.","Box Score"
"","0.37","DET","NE","5","2022-10-09","2","1:56","4","5","(1:56) 3-J.Fox punts 56 yards to NE 14, Center-47-S.Daly. 25-Ma.Jones to NE 26 for 12 yards (44-M.Rodriguez). PENALTY on NE-55-J.Uche, Unnecessary Roughness, 13 yards, enforced at NE 26.","Box Score"
"","0.36","TEN","BUF","2","2022-09-19","3","0:25","4","2","(:25) 4-R.Stonehouse punts 49 yards to BUF 8, Center-46-M.Cox. 80-J.Crowder to BUF 20 for 12 yards (42-J.Jones). PENALTY on BUF-85-Q.Morris, Offensive Holding, 4 yards, enforced at BUF 8. Penalty on BUF-53-T.Dodson, Unnecessary Roughness, declined. Penalty enforced from the end of the kick (0 yd. return).","Box Score"
"","0.36","TB","DAL","1","2022-09-11","3","12:30","4","13","(12:30) 5-J.Camarda punts 43 yards to DAL 25, Center-97-Z.Triner. 9-K.Turpin to DAL 30 for 5 yards (30-D.Delaney). PENALTY on DAL-93-T.Basham, Running Into the Kicker, 5 yards, enforced at TB 32 - No Play.","Box Score"
"","0.35","TB","GB","3","2022-09-25","3","9:50","4","10","(9:50) 5-J.Camarda punts 57 yards to GB 41, Center-97-Z.Triner. 8-Am.Rodgers pushed ob at TB 32 for 27 yards (22-K.Neal). PENALTY on GB-40-T.Galeai, Running Into the Kicker, 5 yards, enforced at TB 2 - No Play.","Box Score"
"","0.35","CAR","CIN","9","2022-11-06","3","3:51","4","4","(3:51) 10-J.Hekker punts 45 yards to CIN 24, Center-44-J.Jansen. 11-T.Taylor to CIN 29 for 5 yards (40-B.Smith). PENALTY on CIN-80-Mi.Thomas, Illegal Block Above the Waist, 10 yards, enforced at CIN 29.","Box Score"
"","0.34","TB","PIT","6","2022-10-16","1","2:54","4","10","(2:54) (Field Goal formation) PENALTY on PIT-21-T.Norwood, Neutral Zone Infraction, 5 yards, enforced at PIT 17 - No Play.","Box Score"
"","0.30","CAR","DET","16","2022-12-24","4","2:00","4","2","(2:00) (Run formation) PENALTY on CAR-14-S.Darnold, False Start, 5 yards, enforced at DET 13 - No Play.","Box Score"
"","0.28","NYJ","NE","8","2022-10-30","4","8:54","4","10","(8:54) (Shotgun) PENALTY on NE-55-J.Uche, Neutral Zone Infraction, 5 yards, enforced at NE 35 - No Play.","Box Score"
"","0.28","CAR","BAL","11","2022-11-20","1","7:42","4","14","(7:42) 10-J.Hekker punts 41 yards to BAL 20, Center-44-J.Jansen, fair catch by 13-D.Duvernay. PENALTY on BAL-21-B.Stephens, Running Into the Kicker, 5 yards, enforced at CAR 39 - No Play.","Box Score"
"","0.28","BAL","PIT","17","2023-01-01","2","8:53","4","1","(8:53) 11-J.Stout punts 49 yards to PIT 36, Center-46-N.Moore, fair catch by 82-S.Sims. PENALTY on PIT-39-M.Fitzpatrick, Offensive Holding, 10 yards, enforced at PIT 36.","Box Score"
"","0.26","BAL","PIT","17","2023-01-01","3","0:52","4","7","(:52) 11-J.Stout punts 40 yards to PIT 10, Center-46-N.Moore, fair catch by 82-S.Sims. PENALTY on PIT-37-E.Riley, Offensive Holding, 5 yards, enforced at PIT 10.","Box Score"
"","0.25","TB","CAR","17","2023-01-01","4","2:39","4","15","(2:39) 5-J.Camarda punts 42 yards to CAR 23, Center-97-Z.Triner, fair catch by 18-A.Roberts. PENALTY on CAR-42-S.Franklin, Offensive Holding, 10 yards, enforced at CAR 23.","Box Score"
"","0.24","SF","DEN","3","2022-09-25","2","9:28","4","4","(9:28) 18-M.Wishnowsky punts 46 yards to DEN 1, Center-46-T.Pepper, downed by SF-82-R.Dwelley. PENALTY on DEN-5-R.Gregory, Offensive Holding, 0 yards, enforced at DEN 1. Denver challenged the kick downed ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)","Box Score"
"","0.24","LA","NO","11","2022-11-20","3","8:50","4","17","(8:50) 11-R.Dixon punts 40 yards to NO 42, Center-42-M.Orzech. 89-R.Shaheed to LA 42 for 16 yards (56-C.Rozeboom; 58-J.Hollins). PENALTY on NO-30-J.Evans, Offensive Holding, 10 yards, enforced at NO 42.","Box Score"
"","0.22","GB","DAL","10","2022-11-13","3","10:46","4","9","(10:46) 16-P.O'Donnell punts 37 yards to DAL 10, Center-56-J.Coco, fair catch by 9-K.Turpin. PENALTY on DAL-89-P.Hendershot, Unnecessary Roughness, 5 yards, enforced at DAL 10.","Box Score"
"","0.22","LV","LA","14","2022-12-08","3","6:45","4","2","(6:45) 6-A.Cole punts 48 yards to LA 27, Center-47-T.Sieg. 19-B.Powell to LA 34 for 7 yards (59-L.Masterson, 36-C.Bolton). PENALTY on LA-31-R.Rochell, Offensive Holding, 10 yards, enforced at LA 27.","Box Score"
"","0.20","IND","MIN","15","2022-12-17","4","10:42","4","6","(10:42) 6-M.Haack punts 43 yards to MIN 25, Center-46-L.Rhodes. 5-J.Reagor to IND 24 for 51 yards (6-M.Haack). PENALTY on MIN-29-K.Boyd, Face Mask, 12 yards, enforced at MIN 25.","Box Score"
"","0.19","NYG","HOU","10","2022-11-13","4","4:58","4","18","(4:58) 6-J.Gillan punts 46 yards to HOU 14, Center-58-C.Kreiter. 25-D.King pushed ob at HOU 24 for 10 yards (44-N.McCloud). PENALTY on HOU, Defensive Too Many Men on Field, 5 yards, enforced at NYG 40 - No Play.","Box Score"
"","0.18","NYG","WAS","13","2022-12-04","4","1:28","4","10","(1:28) 6-J.Gillan punts 51 yards to WAS 24, Center-58-C.Kreiter. 86-A.Erickson to WAS 36 for 12 yards (48-T.Crowder). PENALTY on WAS-35-P.Butler, Unnecessary Roughness, 12 yards, enforced at WAS 24.","Box Score"
"","0.17","NYJ","NE","8","2022-10-30","2","8:00","4","1","(8:00) 7-B.Mann punts 67 yards to end zone, Center-42-T.Hennessy, Touchback. PENALTY on NE-35-P.Strong, Illegal Block Above the Waist, 11 yards, enforced at NE 20.","Box Score"
"","0.17","TEN","CIN","12","2022-11-27","1","7:33","4","4","(7:33) 4-R.Stonehouse punts 44 yards to CIN 7, Center-46-M.Cox, fair catch by 11-T.Taylor. TEN-42-J.Jones was injured during the play. His return is Questionable.  PENALTY on CIN-49-J.Bachie, Offensive Holding, 3 yards, enforced at CIN 7.","Box Score"
"","0.15","IND","LAC","16","2022-12-26","1","1:16","4","14","(1:16) 6-M.Haack punts 43 yards to LAC 31, Center-46-L.Rhodes. 1-D.Carter pushed ob at LAC 46 for 15 yards (41-G.Stuard). PENALTY on LAC-36-J.Taylor, Offensive Holding, 10 yards, enforced at LAC 40.","Box Score"
"","0.15","CHI","HOU","3","2022-09-25","4","1:52","4","9","(1:52) 16-T.Gill punts 41 yards to HOU 27, Center-48-P.Scales, out of bounds. PENALTY on HOU-36-J.Owens, Offensive Holding, 10 yards, enforced at HOU 27.","Box Score"
"","0.15","NE","LV","15","2022-12-18","4","7:27","4","6","(7:27) 17-M.Palardy punts 46 yards to LV 28, Center-49-J.Cardona. 13-H.Renfrow to LV 42 for 14 yards (48-J.Tavai). PENALTY on LV-33-R.Teamer, Offensive Holding, 10 yards, enforced at LV 29.","Box Score"
"","0.14","ATL","CAR","8","2022-10-30","4","0:40","4","3","(:40) (Field Goal formation) PENALTY on ATL-63-C.Lindstrom, False Start, 5 yards, enforced at CAR 11 - No Play.","Box Score"
"","0.14","WAS","ATL","12","2022-11-27","4","0:44","4","2","(:44) 5-T.Way punts 52 yards to ATL 20, Center-54-C.Cheeseman. 35-A.Williams pushed ob at ATL 28 for 8 yards (51-D.Mayo). PENALTY on ATL-92-A.Ogundeji, Running Into the Kicker, 5 yards, enforced at WAS 28 - No Play.","Box Score"
"","0.13","TB","PIT","6","2022-10-16","3","7:26","4","11","(7:26) (Field Goal formation) PENALTY on PIT-42-J.Pierre, Neutral Zone Infraction, 5 yards, enforced at PIT 11 - No Play.","Box Score"
"","0.12","SEA","NO","5","2022-10-09","3","2:52","4","18","(2:52) (Punt formation) PENALTY on SEA, Delay of Game, 5 yards, enforced at NO 42 - No Play.","Box Score"
"","0.11","TEN","CIN","12","2022-11-27","1","5:15","4","4","(5:15) 4-R.Stonehouse punts 54 yards to end zone, Center-46-M.Cox, Touchback. PENALTY on CIN-51-M.Bailey, Offensive Holding, 10 yards, enforced at CIN 20.","Box Score"
"","0.10","IND","HOU","18","2023-01-08","3","11:55","4","6","(11:55) (Field Goal formation) PENALTY on HOU-76-A.Deculus, Encroachment, 3 yards, enforced at HOU 6 - No Play.","Box Score"
"","0.09","CLE","WAS","17","2023-01-01","1","0:26","4","7","(:26) 3-C.York 25 yard field goal is GOOD, NULLIFIED by Penalty, Center-47-C.Hughlett, Holder-13-C.Bojorquez. PENALTY on WAS-47-K.Hudson, Defensive Offside, 4 yards, enforced at WAS 7 - No Play.","Box Score"
"","0.09","CAR","DEN","12","2022-11-27","4","13:36","4","8","(13:36) 4-E.Pineiro 26 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker. PENALTY on DEN-98-M.Purcell, Unnecessary Roughness, 15 yards, enforced between downs.","Box Score"
"","0.09","CAR","ARI","4","2022-10-02","2","15:00","4","10","(15:00) 10-J.Hekker punts 54 yards to ARI 1, Center-44-J.Jansen, downed by CAR-42-S.Franklin. PENALTY on CAR-30-C.Hubbard, Face Mask, 15 yards, enforced at ARI 1. Penalty on CAR-27-M.Blair, Face Mask, declined.","Box Score"
"","0.08","CAR","LA","6","2022-10-16","3","11:30","4","6","(11:30) 10-J.Hekker punts 40 yards to LA 19, Center-44-J.Jansen, fair catch by 19-B.Powell. PENALTY on LA-5-J.Ramsey, Offensive Holding, 9 yards, enforced at LA 19.","Box Score"
"","0.08","MIA","SF","13","2022-12-04","1","4:01","4","7","(4:01) 4-T.Morstead punts 63 yards to SF 9, Center-44-B.Ferguson. 3-R.McCloud to SF 23 for 14 yards (42-C.Fejedelem). PENALTY on MIA-22-E.Campbell, Player Out of Bounds on Kick, 5 yards, enforced at SF 23.","Box Score"
"","0.08","SEA","ARI","6","2022-10-16","4","6:52","4","8","(6:52) 4-M.Dickson punts 46 yards to end zone, Center-46-C.Tinker, Touchback. PENALTY on ARI-7-B.Murphy, Illegal Block Above the Waist, 13 yards, enforced at ARI 20.","Box Score"
"","0.05","MIN","BUF","10","2022-11-13","4","0:57","4","1","(:57) 8-K.Cousins pass incomplete short right to 4-D.Cook. PENALTY on BUF-97-J.Phillips, Defensive Offside, 0 yards, enforced at BUF 1 - No Play.","Box Score"
"","0.02","ARI","MIN","8","2022-10-30","2","5:54","4","10","(5:54) 14-A.Lee punts 41 yards to MIN 8, Center-46-A.Brewer. 5-J.Reagor ran ob at MIN 14 for 6 yards (56-B.Niemann). PENALTY on MIN-21-A.Evans, Offensive Holding, 4 yards, enforced at MIN 8.","Box Score"
"","0.01","NYG","BAL","6","2022-10-16","2","1:18","4","5","(1:18) 6-J.Gillan punts 60 yards to BAL 10, Center-58-C.Kreiter. 13-D.Duvernay pushed ob at BAL 22 for 12 yards (47-C.Brown). PENALTY on BAL-16-T.Wallace, Offensive Holding, 10 yards, enforced at BAL 22.","Box Score"
"","-0.02","PIT","CIN","11","2022-11-20","3","10:15","4","4","(10:15) 6-P.Harvin punts 39 yards to CIN 46, Center-46-C.Kuntz. 11-T.Taylor to CIN 46 for no gain. PENALTY on CIN-11-T.Taylor, Invalid Fair Catch Signal, 5 yards, enforced at CIN 46.","Box Score"
"","-0.02","NE","GB","4","2022-10-02","4","0:14","4","1","(:14) 7-J.Bailey punts 44 yards to GB 45, Center-49-J.Cardona. 8-Am.Rodgers to NE 48 for 7 yards (30-M.Wilson; 18-M.Slater). PENALTY on GB-24-T.Carpenter, Illegal Block Above the Waist, 10 yards, enforced at NE 48.","Box Score"
"","-0.03","CHI","WAS","6","2022-10-13","2","2:34","4","4","(2:34) 16-T.Gill punts 54 yards to WAS 19, Center-48-P.Scales. 15-D.Milne pushed ob at WAS 33 for 14 yards (35-K.Blasingame). PENALTY on WAS-34-C.Holmes, Offensive Holding, 10 yards, enforced at WAS 33.","Box Score"
"","-0.03","NE","IND","9","2022-11-06","4","10:13","4","5","(10:13) (Field Goal formation) PENALTY on NE-49-J.Cardona, False Start, 5 yards, enforced at IND 5 - No Play.","Box Score"
"","-0.03","IND","HOU","1","2022-09-11","4","10:47","4","4","(10:47) (Field Goal formation) PENALTY on IND, Delay of Game, 5 yards, enforced at HOU 4 - No Play.","Box Score"
"","-0.04","PHI","WAS","10","2022-11-14","4","2:18","4","13","(2:18) 8-A.Siposs punts 49 yards to WAS 34, Center-45-R.Lovato, downed by PHI-21-A.Chachere. PENALTY on PHI-45-R.Lovato, Ineligible Downfield Kick, 5 yards, enforced at PHI 17 - No Play.","Box Score"
"","-0.04","GB","MIN","17","2023-01-01","2","9:52","4","3","(9:52) (No Huddle, Shotgun) PENALTY on GB, Delay of Game, 5 yards, enforced at MIN 3 - No Play.","Box Score"
"","-0.04","ATL","LAC","9","2022-11-06","2","0:12","4","10","(:12) (Punt formation) PENALTY on ATL, Delay of Game, 5 yards, enforced at ATL 25 - No Play.","Box Score"
"","-0.04","IND","PHI","11","2022-11-20","4","0:39","4","16","(:39) (Shotgun) PENALTY on IND-75-W.Fries, False Start, 5 yards, enforced at IND 33 - No Play.","Box Score"
"","-0.04","NE","CIN","16","2022-12-24","4","0:15","4","10","(:15) (Shotgun) PENALTY on NE, Delay of Game, 5 yards, enforced at NE 39 - No Play.","Box Score"
"","-0.06","DAL","PHI","16","2022-12-24","4","1:44","4","3","(1:44) (Shotgun) PENALTY on DAL, Delay of Game, 5 yards, enforced at PHI 3 - No Play.","Box Score"
"","-0.06","NYJ","JAX","16","2022-12-22","2","0:05","4","4","(:05) (Shotgun) PENALTY on NYJ-17-G.Wilson, False Start, 5 yards, enforced at NYJ 40 - No Play.","Box Score"
"","-0.07","DET","NE","5","2022-10-09","2","10:23","4","16","(10:23) (Punt formation) PENALTY on DET-47-S.Daly, False Start, 5 yards, enforced at NE 40 - No Play.","Box Score"
"","-0.07","PHI","DET","1","2022-09-11","4","8:31","4","8","(8:31) 8-A.Siposs punts 43 yards to DET 38, Center-45-R.Lovato. 11-K.Raymond to DET 49 for 11 yards (58-K.Johnson; 48-P.Johnson). PENALTY on DET-31-K.Joseph, Offensive Holding, 10 yards, enforced at DET 38.","Box Score"
"","-0.08","MIN","GB","1","2022-09-11","2","3:57","4","2","(3:57) (Field Goal formation) PENALTY on MIN, Delay of Game, 5 yards, enforced at GB 5 - No Play.","Box Score"
"","-0.08","GB","PHI","12","2022-11-27","3","2:17","4","3","(2:17) (Shotgun) PENALTY on GB-73-Y.Nijman, False Start, 5 yards, enforced at PHI 6 - No Play.","Box Score"
"","-0.09","TB","CAR","17","2023-01-01","4","0:42","4","10","(:42) 97-Z.Triner to TB 42 for -14 yards. FUMBLES, recovered by TB-5-J.Camarda at TB 41. 5-J.Camarda punts 41 yards to CAR 3, downed by TB-27-Z.McCollum. PENALTY on TB-41-K.Kieft, Ineligible Downfield Kick, 5 yards, enforced at CAR 44 - No Play.","Box Score"
"","-0.09","ARI","SEA","9","2022-11-06","4","1:15","4","10","(1:15) (Shotgun) PENALTY on ARI-53-B.Price, False Start, 5 yards, enforced at ARI 26 - No Play.","Box Score"
"","-0.09","TB","CAR","17","2023-01-01","4","0:42","4","5","(:42) (Punt formation) PENALTY on TB, Delay of Game, 5 yards, enforced at CAR 39 - No Play.","Box Score"
"","-0.10","TB","BAL","8","2022-10-27","4","4:57","4","3","(4:57) (Shotgun) PENALTY on TB-7-L.Fournette, False Start, 5 yards, enforced at BAL 3 - No Play.","Box Score"
"","-0.10","DEN","LV","4","2022-10-02","4","13:15","4","9","(13:15) 17-C.Waitman punts 46 yards to DEN 48, Center-46-J.Bobenmoyer. 84-K.Cole ran ob at DEN 41 for 7 yards (82-E.Saubert). PENALTY on LV-1-T.Johnson, Illegal Block Above the Waist, 10 yards, enforced at DEN 41.","Box Score"
"","-0.10","MIN","BUF","10","2022-11-13","3","6:24","4","15","(6:24) 14-R.Wright punts 59 yards to BUF 9, Center-42-A.DePaola. 20-N.Hines to BUF 22 for 13 yards (30-C.Ham, 91-P.Jones). PENALTY on MIN-33-B.Asamoah, Ineligible Downfield Kick, 5 yards, enforced at BUF 22.","Box Score"
"","-0.11","SEA","ARI","6","2022-10-16","4","1:14","4","16","(1:14) (Punt formation) PENALTY on SEA, Delay of Game, 5 yards, enforced at SEA 40 - No Play.","Box Score"
"","-0.11","SEA","NO","5","2022-10-09","3","10:17","4","14","(10:17) 4-M.Dickson punts 49 yards to NO 11, Center-46-C.Tinker, fair catch by 1-M.Callaway. PENALTY on SEA-46-C.Tinker, Offensive Holding, 10 yards, enforced at NO 11.","Box Score"
"","-0.11","IND","TEN","4","2022-10-02","2","13:28","4","4","(13:28) (Shotgun) PENALTY on IND, Delay of Game, 5 yards, enforced at TEN 4 - No Play.","Box Score"
"","-0.12","LAC","SEA","7","2022-10-23","2","0:34","4","10","(:34) (Punt formation) PENALTY on LAC-33-D.Leonard, False Start, 5 yards, enforced at LAC 47 - No Play.","Box Score"
"","-0.12","PHI","NO","17","2023-01-01","4","3:43","4","17","(3:43) (Shotgun) PENALTY on PHI-63-J.Driscoll, False Start, 5 yards, enforced at PHI 46 - No Play.","Box Score"
"","-0.12","TEN","BUF","2","2022-09-19","2","10:23","4","17","(10:23) (Punt formation) PENALTY on TEN-20-L.Johnson, False Start, 5 yards, enforced at TEN 47 - No Play.","Box Score"
"","-0.12","ARI","DEN","15","2022-12-18","2","3:59","4","1","(3:59) 14-A.Lee punts 44 yards to DEN 8, Center-46-A.Brewer. 12-M.Washington MUFFS catch, and recovers at DEN 8. PENALTY on DEN-27-D.Mathis, Illegal Block Above the Waist, 4 yards, enforced at DEN 8.","Box Score"
"","-0.13","SEA","NYJ","17","2023-01-01","2","0:59","4","19","(:59) (Punt formation) PENALTY on SEA, Delay of Game, 5 yards, enforced at NYJ 40 - No Play.","Box Score"
"","-0.13","MIN","CHI","18","2023-01-08","4","0:56","4","2","(:56) (Punt formation) PENALTY on MIN, Delay of Game, 5 yards, enforced at MIN 44 - No Play.","Box Score"
"","-0.14","MIA","NE","1","2022-09-11","4","6:06","4","15","(6:06) (Punt formation) PENALTY on MIA, Delay of Game, 5 yards, enforced at NE 41 - No Play.","Box Score"
