"Rank","Expected Points Added (EPA)","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","2.21","LA","GB","15","2022-12-19","3","2:25","1","10","(2:25) 17-B.Mayfield pass short left to 3-C.Akers ran ob at LA 48 for 18 yards (29-R.Douglas). PENALTY on GB-23-J.Alexander, Low Block, 15 yards, enforced at LA 48.","Box Score"
"","2.21","HOU","KC","15","2022-12-18","1","1:45","3","10","(1:45) (Shotgun) 10-D.Mills pass incomplete short middle to 88-J.Akins. PENALTY on KC-47-D.Harris, Defensive Pass Interference, 14 yards, enforced at KC 18 - No Play.","Box Score"
"","2.19","CIN","TB","15","2022-12-18","3","6:19","3","8","(6:19) (Shotgun) 9-J.Burrow pass short right to 1-J.Chase to TB 10 for 7 yards (24-C.Davis, 26-L.Ryan) [79-P.O'Connor]. PENALTY on TB-24-C.Davis, Face Mask, 5 yards, enforced at TB 10.","Box Score"
"","2.18","HOU","MIA","12","2022-11-27","3","5:01","1","10","(5:01) (Shotgun) 3-K.Allen pass deep middle to 13-B.Cooks to MIA 32 for 17 yards (8-J.Holland). PENALTY on MIA-8-J.Holland, Unnecessary Roughness, 15 yards, enforced at MIA 32.","Box Score"
"","2.17","DET","GB","9","2022-11-06","3","4:39","3","15","(4:39) (Shotgun) 16-J.Goff pass incomplete deep right to 11-K.Raymond. PENALTY on GB-25-K.Nixon, Defensive Holding, 5 yards, enforced at DET 25 - No Play.","Box Score"
"","2.16","CIN","TB","15","2022-12-18","3","8:14","4","3","(8:14) (Shotgun) 9-J.Burrow sacked at TB 47 for -23 yards (sack split by 45-D.White and 98-A.Nelson). PENALTY on TB-54-L.David, Defensive Holding, 5 yards, enforced at TB 24 - No Play.","Box Score"
"","2.15","PIT","TB","6","2022-10-16","1","11:14","3","6","(11:14) (Shotgun) 8-K.Pickett pass incomplete deep right to 14-G.Pickens. PENALTY on TB-45-D.White, Roughing the Passer, 15 yards, enforced at TB 35 - No Play.","Box Score"
"","2.15","PIT","NO","10","2022-11-13","4","8:44","3","5","(8:44) (Shotgun) 8-K.Pickett pass incomplete short right to 88-P.Freiermuth. PENALTY on NO-29-P.Adebo, Defensive Pass Interference, 4 yards, enforced at NO 5 - No Play.","Box Score"
"","2.14","JAX","IND","6","2022-10-16","4","11:22","3","12","(11:22) (Shotgun) 16-T.Lawrence pass incomplete deep left to 7-Z.Jones [45-E.Speed]. PENALTY on IND-5-S.Gilmore, Defensive Pass Interference, 7 yards, enforced at JAX 14 - No Play.","Box Score"
"","2.14","ATL","WAS","12","2022-11-27","2","9:30","3","3","(9:30) (No Huddle, Shotgun) 84-C.Patterson left end to WAS 10 for 15 yards (34-C.Holmes; 22-D.Forrest). PENALTY on WAS-34-C.Holmes, Face Mask, 5 yards, enforced at WAS 10.","Box Score"
"","2.12","BAL","NYJ","1","2022-09-11","2","4:41","1","10","(4:41) 8-L.Jackson pass incomplete deep right to 10-D.Robinson. PENALTY on NYJ-29-L.Joyner, Defensive Pass Interference, 32 yards, enforced at BAL 38 - No Play.","Box Score"
"","2.12","TEN","BUF","2","2022-09-19","1","7:59","2","8","(7:59) (Shotgun) 17-R.Tannehill pass short left to 16-T.Burks to TEN 46 for 5 yards (47-C.Benford). Penalty on BUF-47-C.Benford, Illegal Use of Hands, declined. PENALTY on BUF-50-G.Rousseau, Roughing the Passer, 15 yards, enforced at TEN 46.","Box Score"
"","2.11","ATL","CHI","11","2022-11-20","3","2:41","3","8","(2:41) (Shotgun) 1-M.Mariota pass incomplete deep right to 85-M.Pruitt. PENALTY on CHI-6-K.Gordon, Roughing the Passer, 15 yards, enforced at CHI 29 - No Play. Penalty on CHI-99-T.Gipson, Defensive Offside, declined.","Box Score"
"","2.10","SF","LV","17","2023-01-01","2","14:14","3","6","(14:14) (Shotgun) 13-B.Purdy pass incomplete short right to 85-G.Kittle. PENALTY on LV-25-T.Moehrig, Defensive Pass Interference, 13 yards, enforced at SF 40 - No Play.","Box Score"
"","2.09","MIN","NYJ","13","2022-12-04","2","13:33","3","5","(13:33) (Shotgun) 8-K.Cousins pass short middle to 18-J.Jefferson to NYJ 9 for 10 yards (3-J.Whitehead). PENALTY on NYJ-3-J.Whitehead, Unnecessary Roughness, 5 yards, enforced at NYJ 9.","Box Score"
"","2.09","ATL","CAR","10","2022-11-10","3","6:20","2","7","(6:20) 1-M.Mariota pass short middle to 5-D.London for 7 yards, TOUCHDOWN. PENALTY on CAR-25-X.Woods, Unnecessary Roughness, 15 yards, enforced between downs.","Box Score"
"","2.04","SF","MIA","13","2022-12-04","1","6:37","3","10","(6:37) (Shotgun) 13-B.Purdy pass incomplete short left to 11-B.Aiyuk [15-J.Phillips]. PENALTY on MIA-28-K.Kohou, Defensive Pass Interference, 14 yards, enforced at MIA 29 - No Play.","Box Score"
"","2.04","KC","LV","5","2022-10-10","3","3:29","2","8","(3:29) (Shotgun) 15-P.Mahomes pass short right to 87-T.Kelce for 8 yards, TOUCHDOWN. PENALTY on LV-5-D.Deablo, Unnecessary Roughness, 15 yards, enforced between downs.","Box Score"
"","2.01","SF","KC","7","2022-10-23","1","6:36","2","8","(6:36) (Shotgun) 10-J.Garoppolo pass short right to 3-R.McCloud for 8 yards, TOUCHDOWN. PENALTY on KC-90-T.Stallworth, Roughing the Passer, 15 yards, enforced between downs.","Box Score"
"","2.01","SF","NO","12","2022-11-27","2","0:25","3","1","(:25) (Shotgun) 10-J.Garoppolo pass short right to 15-J.Jennings ran ob at NO 11 for 12 yards (19-C.Harris). PENALTY on NO-19-C.Harris, Unnecessary Roughness, 6 yards, enforced at NO 11. 6 YAC","Box Score"
"","2.01","CIN","TB","15","2022-12-18","4","2:32","4","1","(2:32) (Run formation) 77-H.Adeniji reported in as eligible.  PENALTY on TB-56-R.Nunez-Roches, Encroachment, 7 yards, enforced at TB 20 - No Play.","Box Score"
"","2.00","NE","MIA","17","2023-01-01","1","10:52","3","5","(10:52) (Shotgun) 10-M.Jones pass incomplete short right to 15-N.Agholor. PENALTY on MIA-27-K.Crossen, Defensive Pass Interference, 9 yards, enforced at NE 24 - No Play.","Box Score"
"","1.99","NE","MIA","1","2022-09-11","3","7:04","4","1","(7:04) (Shotgun) 10-M.Jones pass incomplete deep middle to 1-D.Parker. PENALTY on MIA-25-X.Howard, Illegal Contact, 5 yards, enforced at MIA 28 - No Play.","Box Score"
"","1.98","HOU","KC","15","2022-12-18","3","3:27","3","5","(3:27) (Shotgun) 10-D.Mills pass incomplete deep left to 88-J.Akins. PENALTY on KC-22-J.Thornhill, Defensive Pass Interference, 16 yards, enforced at KC 31 - No Play.","Box Score"
"","1.97","MIA","NYJ","5","2022-10-09","2","13:36","1","10","(13:36) (Shotgun) 19-S.Thompson pass incomplete deep left to 10-T.Hill. PENALTY on NYJ-4-D.Reed, Defensive Pass Interference, 27 yards, enforced at MIA 35 - No Play.","Box Score"
"","1.96","PHI","TEN","13","2022-12-04","2","1:10","1","10","(1:10) (No Huddle, Shotgun) 1-J.Hurts pass incomplete deep left to 11-A.Brown. PENALTY on TEN-30-T.Avery, Defensive Pass Interference, 24 yards, enforced at TEN 30 - No Play.","Box Score"
"","1.96","DAL","TEN","17","2022-12-29","4","15:00","2","10","(15:00) (Shotgun) 4-D.Prescott pass short left to 86-D.Schultz to TEN 41 for 6 yards (31-K.Byard; 28-J.Kalu). PENALTY on TEN-56-M.Rice, Roughing the Passer, 15 yards, enforced at TEN 41.","Box Score"
"","1.95","LAC","LV","1","2022-09-11","2","10:08","3","4","(10:08) (Shotgun) 10-J.Herbert scrambles up the middle to LV 2 for 3 yards (39-N.Hobbs). PENALTY on LV-39-N.Hobbs, Unnecessary Roughness, 1 yard, enforced at LV 2.","Box Score"
"","1.94","CHI","SF","1","2022-09-11","3","6:54","3","4","(6:54) (Shotgun) 32-D.Montgomery left guard to CHI 34 for no gain (31-T.Gipson). PENALTY on SF-57-D.Greenlaw, Face Mask, 15 yards, enforced at CHI 34 - No Play.","Box Score"
"","1.94","CHI","SF","1","2022-09-11","3","0:12","3","9","(:12) (Shotgun) 1-J.Fields scrambles right end pushed ob at CHI 44 for 5 yards (57-D.Greenlaw). PENALTY on SF-7-C.Ward, Defensive Holding, 5 yards, enforced at CHI 44.","Box Score"
"","1.93","CHI","ATL","11","2022-11-20","4","8:30","3","5","(8:30) (Shotgun) 1-J.Fields pass incomplete short left to 10-C.Claypool. PENALTY on ATL-24-A.Terrell, Defensive Holding, 3 yards, enforced at ATL 5 - No Play.","Box Score"
"","1.92","NYJ","NE","8","2022-10-30","2","13:52","1","10","(13:52) (No Huddle, Shotgun) 2-Z.Wilson pass short right to 32-Mi.Carter pushed ob at NE 25 for 17 yards (50-R.McMillan). PENALTY on NE-3-J.Peppers, Unnecessary Roughness, 13 yards, enforced at NE 25.","Box Score"
"","1.91","LV","SF","17","2023-01-01","4","1:18","1","10","(1:18) (Shotgun) 3-J.Stidham pass incomplete deep middle to 83-D.Waller. PENALTY on SF-54-F.Warner, Defensive Pass Interference, 18 yards, enforced at SF 19 - No Play.","Box Score"
"","1.90","MIA","DET","8","2022-10-30","1","0:59","3","10","(:59) (Shotgun) 1-T.Tagovailoa pass incomplete short right to 31-R.Mostert. PENALTY on DET-99-J.Okwara, Illegal Contact, 5 yards, enforced at DET 10 - No Play.","Box Score"
"","1.90","IND","HOU","18","2023-01-08","1","4:53","3","5","(4:53) (Shotgun) 4-S.Ehlinger scrambles left tackle to HOU 5 for 4 yards (48-C.Harris). PENALTY on HOU-2-T.Thomas, Unnecessary Roughness, 3 yards, enforced at HOU 5.","Box Score"
"","1.90","NYJ","MIN","13","2022-12-04","4","7:59","1","10","(7:59) (No Huddle, Shotgun) 5-M.White pass incomplete deep left to 17-G.Wilson. PENALTY on MIN-20-D.Shelley, Defensive Pass Interference, 24 yards, enforced at MIN 27 - No Play.","Box Score"
"","1.89","GB","LA","15","2022-12-19","3","8:55","3","6","(8:55) (Shotgun) 12-A.Rodgers pass incomplete short middle to 18-R.Cobb (14-D.Durant). PENALTY on LA-5-J.Ramsey, Illegal Contact, 5 yards, enforced at LA 9 - No Play.","Box Score"
"","1.88","MIN","DET","3","2022-09-25","2","8:58","3","4","(8:58) (Shotgun) 8-K.Cousins pass incomplete short right to 18-J.Jefferson. PENALTY on DET-23-M.Hughes, Defensive Pass Interference, 3 yards, enforced at DET 4 - No Play.","Box Score"
"","1.86","LV","HOU","7","2022-10-23","4","7:32","4","1","(7:32) (Run formation) PENALTY on HOU-91-R.Lopez, Neutral Zone Infraction, 5 yards, enforced at HOU 20 - No Play.","Box Score"
"","1.86","SEA","DET","4","2022-10-02","1","5:41","1","10","(5:41) 7-G.Smith pass deep middle to 14-D.Metcalf to DET 18 for 21 yards (5-D.Elliott). PENALTY on DET-96-I.Buggs, Roughing the Passer, 9 yards, enforced at DET 18.","Box Score"
"","1.84","NYG","BAL","6","2022-10-16","4","2:00","3","3","(2:00) (Shotgun) 8-D.Jones pass short middle intended for 86-D.Slayton INTERCEPTED by 24-M.Peters [26-G.Stone] at BAL -4. 24-M.Peters ran ob at BAL 43 for 47 yards (78-A.Thomas). PENALTY on BAL-24-M.Peters, Defensive Pass Interference, 5 yards, enforced at BAL 6 - No Play.","Box Score"
"","1.84","BUF","GB","8","2022-10-30","2","4:07","2","6","(4:07) (Shotgun) 28-J.Cook left end pushed ob at GB 43 for 7 yards (7-Q.Walker). PENALTY on GB-7-Q.Walker, Disqualification, 15 yards, enforced at GB 43.","Box Score"
"","1.83","CIN","MIA","4","2022-09-29","1","11:54","2","8","(11:54) 9-J.Burrow pass short right to 88-H.Hurst to MIA 29 for 6 yards (28-K.Kohou). PENALTY on MIA-27-K.Crossen, Unnecessary Roughness, 15 yards, enforced at MIA 29.","Box Score"
"","1.83","DET","MIN","3","2022-09-25","3","2:14","1","10","(2:14) 67-M.Nelson reported in as eligible.  30-Ja.Williams right end for 13 yards, TOUCHDOWN. PENALTY on DET-30-Ja.Williams, Unsportsmanlike Conduct, 15 yards, enforced between downs.","Box Score"
"","1.82","CHI","SF","1","2022-09-11","4","8:22","2","11","(8:22) (Shotgun) 24-K.Herbert left guard to SF 7 for 5 yards (97-N.Bosa). PENALTY on SF-99-J.Kinlaw, Defensive Holding, 4 yards, enforced at SF 7.","Box Score"
"","1.82","IND","JAX","6","2022-10-16","2","3:52","3","8","(3:52) (Shotgun) 2-M.Ryan pass incomplete short right to 14-A.Pierce. PENALTY on JAX-26-S.Griffin, Defensive Pass Interference, 9 yards, enforced at JAX 17 - No Play.","Box Score"
"","1.79","DET","GB","9","2022-11-06","2","2:35","1","10","(2:35) (Shotgun) 16-J.Goff pass short right to 85-T.Kennedy pushed ob at GB 45 for 16 yards (23-J.Alexander). PENALTY on GB-23-J.Alexander, Unnecessary Roughness, 15 yards, enforced at GB 45.","Box Score"
"","1.79","PIT","CIN","1","2022-09-11","2","9:35","3","3","(9:35) (Shotgun) 10-M.Trubisky pass incomplete short right to 14-G.Pickens. PENALTY on CIN-22-C.Awuzie, Defensive Pass Interference, 2 yards, enforced at CIN 3 - No Play.","Box Score"
"","1.77","HOU","IND","1","2022-09-11","3","8:23","2","5","(8:23) (Shotgun) 10-D.Mills pass short left to 15-C.Moore to IND 42 for 11 yards (31-B.Facyson, 23-K.Moore) [90-G.Stewart]. PENALTY on IND-91-Y.Ngakoue, Roughing the Passer, 15 yards, enforced at IND 42.","Box Score"
"","1.75","CIN","CLE","8","2022-10-31","4","8:16","2","8","(8:16) (Shotgun) 9-J.Burrow pass short left to 88-H.Hurst pushed ob at CIN 32 for 5 yards (44-S.Takitaki). PENALTY on CLE-44-S.Takitaki, Unnecessary Roughness, 15 yards, enforced at CIN 32.","Box Score"
"","1.75","MIN","DET","14","2022-12-11","1","8:15","3","7","(8:15) (Shotgun) 8-K.Cousins sacked at MIN 39 for -2 yards (79-J.Cominsky). PENALTY on DET-31-K.Joseph, Defensive Holding, 5 yards, enforced at MIN 41 - No Play.","Box Score"
"","1.75","CLE","LAC","5","2022-10-09","2","3:03","3","4","(3:03) (Shotgun) 7-J.Brissett pass incomplete short middle to 2-A.Cooper. PENALTY on LAC-69-S.Joseph, Roughing the Passer, 2 yards, enforced at LAC 4 - No Play.","Box Score"
"","1.74","LV","ARI","2","2022-09-18","1","6:15","3","4","(6:15) (Shotgun) 4-D.Carr pass incomplete short left to 83-D.Waller. PENALTY on ARI-34-J.Thompson, Defensive Pass Interference, 3 yards, enforced at ARI 4 - No Play.","Box Score"
"","1.73","PIT","CIN","11","2022-11-20","2","2:25","3","5","(2:25) (Shotgun) 8-K.Pickett pass incomplete deep right to 14-G.Pickens. PENALTY on CIN-21-M.Hilton, Defensive Pass Interference, 16 yards, enforced at CIN 41 - No Play.","Box Score"
"","1.73","BAL","MIA","2","2022-09-18","2","4:53","2","5","(4:53) (Shotgun) 8-L.Jackson scrambles right end to MIA 31 for 19 yards (94-C.Wilkins). PENALTY on MIA-25-X.Howard, Defensive Holding, 5 yards, enforced at MIA 31.","Box Score"
"","1.71","DET","PHI","1","2022-09-11","4","4:48","3","10","(4:48) (Shotgun) 16-J.Goff pass incomplete short middle to 88-T.Hockenson. PENALTY on PHI-23-C.Gardner-Johnson, Defensive Pass Interference, 11 yards, enforced at PHI 41 - No Play.","Box Score"
"","1.71","CIN","NE","16","2022-12-24","2","1:18","3","1","(1:18) (No Huddle, Shotgun) 9-J.Burrow pass short middle to 84-M.Wilcox to 50 for 10 yards (23-K.Dugger; 27-M.Bryant). PENALTY on NE-23-K.Dugger, Face Mask, 15 yards, enforced at 50.","Box Score"
"","1.69","WAS","PHI","3","2022-09-25","4","4:02","3","13","(4:02) (Shotgun) 11-C.Wentz pass short left to 23-J.McKissic ran ob at WAS 44 for 9 yards [7-H.Reddick]. PENALTY on PHI-43-K.White, Defensive Holding, 5 yards, enforced at WAS 35 - No Play.","Box Score"
"","1.69","CIN","CLE","14","2022-12-11","2","11:51","1","10","(11:51) (Shotgun) 9-J.Burrow pass incomplete deep left to 1-J.Chase [97-P.Winfrey]. PENALTY on CLE-21-D.Ward, Defensive Pass Interference, 33 yards, enforced at CIN 37 - No Play.","Box Score"
"","1.68","HOU","NYG","10","2022-11-13","3","9:54","1","10","(9:54) 10-D.Mills pass short middle to 88-J.Akins to NYG 16 for 17 yards (24-D.Belton). PENALTY on NYG-97-D.Lawrence, Roughing the Passer, 8 yards, enforced at NYG 16.","Box Score"
"","1.67","CLE","MIA","10","2022-11-13","1","12:45","3","4","(12:45) (Shotgun) PENALTY on MIA-91-E.Ogbah, Neutral Zone Infraction, 5 yards, enforced at MIA 9 - No Play.","Box Score"
"","1.67","CIN","NO","6","2022-10-16","1","3:09","2","10","(3:09) (Shotgun) 9-J.Burrow pass incomplete short right. PENALTY on NO-56-D.Davis, Roughing the Passer, 14 yards, enforced at NO 38 - No Play.","Box Score"
"","1.67","DET","CHI","10","2022-11-13","4","13:35","1","10","(13:35) 16-J.Goff scrambles right end pushed ob at CHI 45 for 10 yards (53-N.Morrow). PENALTY on CHI-6-K.Gordon, Unnecessary Roughness, 15 yards, enforced at CHI 45.","Box Score"
"","1.67","MIN","ARI","8","2022-10-30","3","4:49","2","4","(4:49) (No Huddle, Shotgun) 8-K.Cousins pass short left to 18-J.Jefferson to ARI 8 for 17 yards (34-J.Thompson). PENALTY on ARI-94-Z.Allen, Roughing the Passer, 4 yards, enforced at ARI 8.","Box Score"
"","1.65","LAC","SEA","7","2022-10-23","4","3:34","4","3","(3:34) (Shotgun) 10-J.Herbert pass short left intended for 1-D.Carter INTERCEPTED by 8-C.Bryant at SEA -4. Touchback. PENALTY on SEA-10-U.Nwosu, Defensive Offside, 2 yards, enforced at SEA 3 - No Play.","Box Score"
"","1.65","DAL","NYG","12","2022-11-24","3","12:04","3","7","(12:04) (Shotgun) 4-D.Prescott pass incomplete deep middle to 88-C.Lamb [5-K.Thibodeaux]. NYG-5-K.Thibodeaux was injured during the play. His return is Questionable.  PENALTY on NYG-30-D.Holmes, Defensive Holding, 5 yards, enforced at NYG 37 - No Play.","Box Score"
"","1.64","GB","NYJ","6","2022-10-16","3","4:35","3","2","(4:35) (Shotgun) 12-A.Rodgers pass incomplete deep right to 13-A.Lazard (1-A.Gardner). PENALTY on NYJ-3-J.Whitehead, Unnecessary Roughness, 15 yards, enforced at GB 33 - No Play. Penalty on NYJ-1-A.Gardner, Defensive Pass Interference, declined.","Box Score"
"","1.62","NYG","GB","5","2022-10-09","4","6:40","2","10","(6:40) (Shotgun) 8-D.Jones pass short right to 86-D.Slayton to GB 4 for 6 yards (29-R.Douglas). PENALTY on GB-29-R.Douglas, Unnecessary Roughness, 2 yards, enforced at GB 4.","Box Score"
"","1.62","DEN","KC","17","2023-01-01","4","11:09","3","6","(11:09) (Shotgun) 3-R.Wilson pass incomplete short middle to 10-J.Jeudy. PENALTY on KC-23-J.Williams, Defensive Pass Interference, 7 yards, enforced at DEN 40 - No Play.","Box Score"
"","1.61","BAL","DEN","13","2022-12-04","4","2:00","3","5","(2:00) (Shotgun) 2-T.Huntley pass incomplete deep right to 89-M.Andrews. PENALTY on DEN-2-P.Surtain, Defensive Pass Interference, 17 yards, enforced at BAL 46 - No Play.","Box Score"
"","1.61","ARI","NO","7","2022-10-20","4","9:45","1","10","(9:45) (Shotgun) 26-E.Benjamin up the middle to NO 37 for 9 yards (93-D.Onyemata; 20-P.Werner). PENALTY on NO-94-C.Jordan, Face Mask, 15 yards, enforced at NO 37.","Box Score"
"","1.60","PHI","DAL","6","2022-10-16","4","7:06","1","7","(7:06) (No Huddle, Shotgun) 1-J.Hurts pass short right to 6-D.Smith for 7 yards, TOUCHDOWN. PENALTY on DAL-7-T.Diggs, Unsportsmanlike Conduct, 1 yard, enforced between downs.","Box Score"
"","1.60","MIN","NYG","16","2022-12-24","1","3:23","1","10","(3:23) 8-K.Cousins pass short left to 87-T.Hockenson for 12 yards, TOUCHDOWN. PENALTY on NYG-99-L.Williams, Roughing the Passer, 15 yards, enforced between downs.","Box Score"
"","1.59","DAL","WAS","4","2022-10-02","2","6:16","3","7","(6:16) (Shotgun) 10-C.Rush pass deep middle intended for 85-N.Brown INTERCEPTED by 25-B.St-Juste at WAS 46. 25-B.St-Juste to DAL 45 for 9 yards (13-M.Gallup). PENALTY on WAS-25-B.St-Juste, Illegal Contact, 5 yards, enforced at DAL 28 - No Play.","Box Score"
"","1.59","IND","KC","3","2022-09-25","4","5:06","3","6","(5:06) (Shotgun) 2-M.Ryan sacked at IND 31 for -8 yards (32-N.Bolton). PENALTY on KC-95-C.Jones, Unsportsmanlike Conduct, 15 yards, enforced at IND 31.","Box Score"
"","1.58","DEN","LV","11","2022-11-20","1","8:41","2","6","(8:41) 3-R.Wilson pass incomplete deep right to 14-C.Sutton. PENALTY on LV-27-S.Webb, Defensive Pass Interference, 18 yards, enforced at DEN 27 - No Play.","Box Score"
"","1.58","WAS","JAX","1","2022-09-11","2","12:41","3","10","(12:41) (Shotgun) 11-C.Wentz pass incomplete short middle to 23-J.McKissic. PENALTY on JAX-91-D.Smoot, Roughing the Passer, 11 yards, enforced at JAX 22 - No Play.","Box Score"
"","1.57","BAL","DEN","13","2022-12-04","4","3:09","2","8","(3:09) (Shotgun) 2-T.Huntley pass short middle to 89-M.Andrews to BAL 26 for 5 yards (27-D.Mathis). PENALTY on DEN-49-A.Singleton, Unnecessary Roughness, 15 yards, enforced at BAL 26.","Box Score"
"","1.57","BUF","NYJ","14","2022-12-11","2","1:17","4","1","(1:17) (Run formation) PENALTY on NYJ-57-C.Mosley, Encroachment, 6 yards, enforced at BUF 39 - No Play.","Box Score"
"","1.57","CLE","PIT","18","2023-01-08","2","9:04","3","10","(9:04) (Shotgun) 4-D.Watson pass incomplete deep left to 85-D.Njoku (42-J.Pierre). PENALTY on PIT-41-R.Spillane, Defensive Holding, 5 yards, enforced at 50 - No Play.","Box Score"
"","1.56","TB","GB","3","2022-09-25","4","0:30","2","10","(:30) (Shotgun) 12-T.Brady pass incomplete short left to 84-C.Brate. PENALTY on GB-31-A.Amos, Defensive Pass Interference, 7 yards, enforced at GB 10 - No Play.","Box Score"
"","1.56","CHI","SF","1","2022-09-11","4","13:37","3","1","(13:37) (Shotgun) 1-J.Fields right end to SF 41 for 1 yard (51-A.Al-Shaair). SF-51-A.Al-Shaair was injured during the play.  PENALTY on SF-51-A.Al-Shaair, Unnecessary Roughness, 15 yards, enforced at SF 41.","Box Score"
"","1.56","MIN","NO","4","2022-10-02","4","5:36","3","10","(5:36) (Shotgun) 8-K.Cousins pass incomplete deep right to 19-A.Thielen (29-P.Adebo). PENALTY on NO-32-T.Mathieu, Illegal Use of Hands, 5 yards, enforced at MIN 49 - No Play.","Box Score"
"","1.55","KC","ARI","1","2022-09-11","1","7:07","2","7","(7:07) (Shotgun) 15-P.Mahomes pass incomplete deep left to 9-J.Smith-Schuster. PENALTY on ARI-94-Z.Allen, Roughing the Passer, 15 yards, enforced at KC 17 - No Play. Penalty on ARI-94-Z.Allen, Defensive Offside, declined.","Box Score"
"","1.55","PIT","CLE","18","2023-01-08","2","4:34","3","5","(4:34) (Shotgun) 8-K.Pickett pass incomplete deep left to 18-D.Johnson. PENALTY on CLE-20-G.Newsome, Defensive Pass Interference, 11 yards, enforced at CLE 47 - No Play.","Box Score"
"","1.54","KC","LV","18","2023-01-07","2","4:48","3","4","(4:48) (Shotgun) 15-P.Mahomes pass incomplete deep right to 11-M.Valdes-Scantling. PENALTY on LV-98-M.Crosby, Roughing the Passer, 14 yards, enforced at KC 8 - No Play.","Box Score"
"","1.53","WAS","PHI","3","2022-09-25","4","3:55","1","10","(3:55) (Shotgun) 11-C.Wentz pass short left to 23-J.McKissic pushed ob at WAS 48 for 8 yards (27-Z.McPhearson). PENALTY on PHI-27-Z.McPhearson, Face Mask, 15 yards, enforced at WAS 48.","Box Score"
"","1.53","WAS","MIN","9","2022-11-06","3","0:07","3","10","(:07) (Shotgun) 4-T.Heinicke sacked at MIN 30 for -7 yards (55-Z.Smith). PENALTY on MIN-55-Z.Smith, Face Mask, 12 yards, enforced at MIN 23 - No Play.","Box Score"
"","1.52","DET","CHI","10","2022-11-13","2","9:34","2","7","(9:34) 16-J.Goff pass incomplete short right to 85-T.Kennedy. PENALTY on CHI-23-L.Jackson, Defensive Pass Interference, 6 yards, enforced at CHI 7 - No Play.","Box Score"
"","1.51","NE","ARI","14","2022-12-12","2","12:00","1","10","(12:00) (Shotgun) 36-K.Harris right tackle to ARI 28 for 9 yards (21-T.Mullen). PENALTY on ARI-21-T.Mullen, Face Mask, 14 yards, enforced at ARI 28.","Box Score"
"","1.51","CAR","DET","16","2022-12-24","2","2:18","2","9","(2:18) 14-S.Darnold pass incomplete short right to 80-I.Thomas. PENALTY on DET-39-J.Jacobs, Defensive Holding, 5 yards, enforced at DET 9 - No Play.","Box Score"
"","1.49","NYG","JAX","7","2022-10-23","4","5:39","1","10","(5:39) (Shotgun) 8-D.Jones pass incomplete short left to 86-D.Slayton. PENALTY on JAX-32-T.Campbell, Defensive Pass Interference, 10 yards, enforced at JAX 11 - No Play.","Box Score"
"","1.49","LA","DEN","16","2022-12-25","4","12:45","3","3","(12:45) (Shotgun) 17-B.Mayfield pass incomplete short right. PENALTY on DEN-5-R.Gregory, Roughing the Passer, 5 yards, enforced at DEN 9 - No Play.","Box Score"
"","1.46","BUF","NYJ","14","2022-12-11","3","8:52","2","4","(8:52) (No Huddle, Shotgun) 17-J.Allen pass incomplete deep left to 10-K.Shakir. PENALTY on NYJ-30-M.Carter, Defensive Pass Interference, 20 yards, enforced at NYJ 37 - No Play.","Box Score"
"","1.46","KC","LV","5","2022-10-10","3","4:38","1","10","(4:38) (Shotgun) 15-P.Mahomes pass short left to 9-J.Smith-Schuster to LV 3 for 13 yards (27-S.Webb; 25-T.Moehrig). PENALTY on LV-27-S.Webb, Horse Collar Tackle, 2 yards, enforced at LV 3.","Box Score"
"","1.46","NO","SEA","5","2022-10-09","2","15:00","3","5","(15:00) (Shotgun) PENALTY on SEA-10-U.Nwosu, Neutral Zone Infraction, 5 yards, enforced at NO 36 - No Play.","Box Score"
"","1.45","DET","MIA","8","2022-10-30","1","15:00","1","10","(15:00) (Shotgun) 16-J.Goff pass short right to 30-Ja.Williams pushed ob at DET 35 for 10 yards (52-E.Roberts). PENALTY on MIA-52-E.Roberts, Taunting, 15 yards, enforced at DET 35.","Box Score"
"","1.45","JAX","HOU","17","2023-01-01","3","14:24","2","13","(14:24) (Shotgun) 16-T.Lawrence pass incomplete short left to 11-M.Jones. PENALTY on HOU-25-D.King, Defensive Holding, 5 yards, enforced at JAX 22 - No Play.","Box Score"
"","1.44","GB","WAS","7","2022-10-23","4","3:38","2","5","(3:38) (No Huddle, Shotgun) 12-A.Rodgers pass incomplete deep middle to 85-R.Tonyan. PENALTY on WAS-29-K.Fuller, Defensive Pass Interference, 18 yards, enforced at WAS 39 - No Play. Penalty on WAS-94-D.Payne, Roughing the Passer, declined.","Box Score"
"","1.43","CAR","NYG","2","2022-09-18","3","12:59","1","10","(12:59) (No Huddle, Shotgun) 6-B.Mayfield scrambles right tackle ran ob at NYG 21 for 17 yards (24-D.Belton). PENALTY on NYG-20-J.Love, Illegal Contact, 5 yards, enforced at NYG 21.","Box Score"
"","1.42","IND","HOU","18","2023-01-08","3","8:51","2","6","(8:51) 21-Z.Moss up the middle to HOU 45 for no gain (52-J.Greenard, 5-J.Pitre). PENALTY on HOU-52-J.Greenard, Face Mask, 15 yards, enforced at HOU 45 - No Play.","Box Score"
