"Rank","Expected Points Added (EPA)","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","1.48","PHI","NYG","16","2021-12-26","4","14:29","1","10","(14:29) (No Huddle, Shotgun) 1-J.Hurts right end to NYG 36 for 6 yards (20-J.Love). PENALTY on NYG-20-J.Love, Face Mask (15 Yards), 15 yards, enforced at NYG 36.","Box Score"
"","1.47","CHI","SEA","16","2021-12-26","3","10:57","1","10","(10:57) 9-N.Foles pass incomplete deep left to 84-M.Goodwin. PENALTY on SEA-29-J.Reid, Defensive Pass Interference, 21 yards, enforced at CHI 18 - No Play.","Box Score"
"","1.42","ATL","BUF","17","2022-01-02","4","9:41","3","7","(9:41) (Shotgun) 2-M.Ryan pass incomplete short middle to 14-R.Gage [93-E.Obada]. PENALTY on BUF-24-T.Johnson, Defensive Pass Interference, 7 yards, enforced at ATL 28 - No Play.","Box Score"
"","1.40","LAC","LV","18","2022-01-09","4","1:12","4","10","(1:12) (Shotgun) 10-J.Herbert pass incomplete short middle to 87-J.Cook (25-T.Moehrig) [77-Q.Jefferson]. PENALTY on LV-33-R.Teamer, Defensive Holding, 5 yards, enforced at LAC 28 - No Play.","Box Score"
"","1.39","CHI","MIN","18","2022-01-09","3","10:58","1","10","(10:58) (No Huddle) 14-A.Dalton pass incomplete deep left to 11-D.Mooney. PENALTY on MIN-7-P.Peterson, Defensive Pass Interference, 17 yards, enforced at MIN 43 - No Play.","Box Score"
"","1.38","HOU","SF","17","2022-01-02","3","9:43","3","1","(9:43) (Shotgun) 10-D.Mills pass incomplete short right to 28-R.Burkhead [3-J.Tartt]. PENALTY on SF-3-J.Tartt, Face Mask (15 Yards), 15 yards, enforced at HOU 33 - No Play.","Box Score"
"","1.38","CIN","DEN","15","2021-12-19","3","8:57","1","10","(8:57) 9-J.Burrow scrambles up the middle to 50 for 5 yards (53-J.Cooper). PENALTY on DEN-95-M.Agim, Face Mask (15 Yards), 15 yards, enforced at 50.","Box Score"
"","1.36","CAR","TB","18","2022-01-09","1","12:17","3","4","(12:17) (Shotgun) PENALTY on TB-50-V.Vea, Neutral Zone Infraction, 5 yards, enforced at TB 46 - No Play.","Box Score"
"","1.31","PIT","TEN","15","2021-12-19","3","4:30","2","3","(4:30) (Shotgun) 7-B.Roethlisberger pass incomplete short left to 11-C.Claypool. PENALTY on TEN-26-K.Fulton, Defensive Pass Interference, 9 yards, enforced at TEN 10 - No Play.","Box Score"
"","1.30","NYG","DAL","15","2021-12-19","3","6:33","3","3","(6:33) (Shotgun) 2-M.Glennon pass incomplete short left to 3-S.Shepard (26-J.Lewis) [11-M.Parsons]. PENALTY on DAL-26-J.Lewis, Defensive Pass Interference, 5 yards, enforced at NYG 15 - No Play.","Box Score"
"","1.30","SEA","CHI","16","2021-12-26","4","10:38","1","10","(10:38) 1-D.Eskridge right end to SEA 39 for 7 yards (27-T.Graham). PENALTY on CHI-44-A.Ogletree, Taunting, 15 yards, enforced at SEA 39.","Box Score"
"","1.30","NE","MIA","18","2022-01-09","4","3:02","1","10","(3:02) (No Huddle, Shotgun) 10-M.Jones pass incomplete short left to 15-N.Agholor. PENALTY on MIA-24-By.Jones, Defensive Pass Interference, 11 yards, enforced at MIA 12 - No Play.","Box Score"
"","1.29","CAR","BUF","15","2021-12-19","3","5:09","2","11","(5:09) (Shotgun) 1-C.Newton pass incomplete short left to 80-I.Thomas. PENALTY on BUF-39-L.Wallace, Defensive Pass Interference, 6 yards, enforced at CAR 24 - No Play.","Box Score"
"","1.29","CAR","NO","17","2022-01-02","4","1:05","3","19","(1:05) (Shotgun) 14-S.Darnold pass incomplete deep right to 2-Dj.Moore [93-D.Onyemata]. PENALTY on NO-29-P.Adebo, Illegal Use of Hands, 6 yards, enforced at CAR 35 - No Play.","Box Score"
"","1.29","DET","SEA","17","2022-01-02","2","5:46","4","10","(5:46) 3-J.Fox punts 57 yards to SEA 18, Center-47-S.Daly. 18-F.Swain ran ob at SEA 48 for 30 yards (52-J.Lemonier). PENALTY on SEA-48-E.Robinson, Offensive Holding, 10 yards, enforced at SEA 20.","Box Score"
"","1.28","JAX","IND","18","2022-01-09","4","8:56","2","5","(8:56) (Shotgun) 23-R.Armstead right end pushed ob at IND 35 for 1 yard (53-D.Leonard). PENALTY on IND-53-D.Leonard, Unnecessary Roughness, 15 yards, enforced at IND 35.","Box Score"
"","1.26","BUF","CAR","15","2021-12-19","2","10:57","1","10","(10:57) 26-D.Singletary right tackle to CAR 29 for 6 yards (71-P.Hoskins). PENALTY on CAR-71-P.Hoskins, Face Mask (15 Yards), 15 yards, enforced at CAR 29.","Box Score"
"","1.24","LAC","KC","15","2021-12-16","3","10:14","3","6","(10:14) (Shotgun) PENALTY on KC-55-F.Clark, Neutral Zone Infraction, 5 yards, enforced at LAC 42 - No Play.","Box Score"
"","1.23","HOU","LAC","16","2021-12-26","2","2:54","2","14","(2:54) (Shotgun) 28-R.Burkhead left tackle to HOU 4 for 2 yards (95-C.Covington, 44-K.White). PENALTY on LAC-98-L.Joseph, Defensive Holding, 5 yards, enforced at HOU 4.","Box Score"
"","1.23","MIA","NO","16","2021-12-27","4","7:24","2","7","(7:24) 28-D.Johnson right end to MIA 43 for no gain (20-P.Werner). PENALTY on NO-20-P.Werner, Horse Collar Tackle, 15 yards, enforced at MIA 43 - No Play.","Box Score"
"","1.22","PIT","TEN","15","2021-12-19","4","14:57","2","10","(14:57) (Shotgun) 7-B.Roethlisberger pass short left to 13-J.Washington to TEN 20 for 7 yards (37-A.Hooker). FUMBLES (37-A.Hooker), RECOVERED by TEN-41-Z.Cunningham at TEN 23. PENALTY on TEN-98-J.Simmons, Roughing the Passer, 14 yards, enforced at TEN 27 - No Play.","Box Score"
"","1.21","ATL","SF","15","2021-12-19","2","7:50","3","5","(7:50) (Shotgun) PENALTY on SF-98-A.Key, Neutral Zone Infraction, 5 yards, enforced at ATL 40 - No Play.","Box Score"
"","1.20","MIA","NO","16","2021-12-27","3","6:02","3","2","(6:02) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 88-M.Gesicki (22-C.Gardner-Johnson). PENALTY on NO-93-D.Onyemata, Roughing the Passer, 2 yards, enforced at NO 3 - No Play. Penalty on NO-22-C.Gardner-Johnson, Defensive Holding, declined.","Box Score"
"","1.20","NYG","WAS","18","2022-01-09","4","1:33","3","4","(1:33) (Shotgun) 17-J.Fromm pass incomplete deep right to 86-D.Slayton. PENALTY on WAS-34-D.Roberts, Defensive Pass Interference, 18 yards, enforced at NYG 26 - No Play.","Box Score"
"","1.20","NYJ","MIA","15","2021-12-19","2","13:20","2","5","(13:20) (No Huddle) 2-Z.Wilson pass incomplete deep left to 88-K.Cole. PENALTY on MIA-43-A.Van Ginkel, Roughing the Passer, 15 yards, enforced at NYJ 30 - No Play.","Box Score"
"","1.19","JAX","HOU","15","2021-12-19","1","4:37","1","10","(4:37) 25-J.Robinson up the middle to HOU 37 for 3 yards (23-E.Murray; 36-J.Owens). PENALTY on HOU-23-E.Murray, Face Mask (15 Yards), 15 yards, enforced at HOU 37.","Box Score"
"","1.17","ARI","SEA","18","2022-01-09","1","11:25","3","6","(11:25) (No Huddle, Shotgun) PENALTY on SEA-52-D.Taylor, Neutral Zone Infraction, 5 yards, enforced at ARI 29 - No Play.","Box Score"
"","1.14","NE","BUF","16","2021-12-26","2","1:35","3","10","(1:35) (Shotgun) 10-M.Jones pass incomplete deep middle to 84-K.Bourne. PENALTY on BUF-93-E.Obada, Roughing the Passer, 15 yards, enforced at NE 25 - No Play.","Box Score"
"","1.13","KC","LAC","15","2021-12-16","1","3:08","2","6","(3:08) (Shotgun) 25-C.Edwards-Helaire right end to LAC 36 for 5 yards (24-N.Adderley). PENALTY on LAC-99-J.Tillery, Illegal Use of Hands, 5 yards, enforced at LAC 36.","Box Score"
"","1.11","CIN","KC","17","2022-01-02","2","8:38","3","3","(8:38) (No Huddle, Shotgun) 9-J.Burrow pass incomplete short left to 1-J.Chase (27-R.Fenton). PENALTY on KC-27-R.Fenton, Defensive Pass Interference, 5 yards, enforced at KC 40 - No Play.","Box Score"
"","1.11","NYG","CHI","17","2022-01-02","4","10:32","1","10","(10:32) (Shotgun) 2-M.Glennon scrambles left end ran ob at NYG 45 for 13 yards (44-A.Ogletree). PENALTY on CHI-33-J.Johnson, Illegal Contact, 5 yards, enforced at NYG 45.","Box Score"
"","1.08","NO","ATL","18","2022-01-09","3","1:03","1","10","(1:03) 41-A.Kamara right tackle to ATL 44 for 11 yards (51-B.Copeland, 36-S.Williams). PENALTY on ATL-98-M.Pennel, Illegal Use of Hands, 5 yards, enforced at ATL 44.","Box Score"
"","1.06","CIN","BAL","16","2021-12-26","3","7:27","2","17","(7:27) (Shotgun) 9-J.Burrow pass short left to 1-J.Chase pushed ob at BAL 39 for 18 yards (38-K.Seymour; 6-P.Queen). PENALTY on CIN-1-J.Chase, Taunting, 15 yards, enforced between downs.","Box Score"
"","1.06","ARI","DAL","17","2022-01-02","4","10:30","1","10","(10:30) (Shotgun) 26-E.Benjamin left tackle to DAL 43 for 1 yard (55-L.Vander Esch). PENALTY on DAL-97-O.Odighizuwa, Face Mask (15 Yards), 15 yards, enforced at DAL 43.","Box Score"
"","1.05","KC","LAC","15","2021-12-16","4","7:44","0","0","TWO-POINT CONVERSION ATTEMPT. 15-P.Mahomes pass to 25-C.Edwards-Helaire is complete. ATTEMPT SUCCEEDS. PENALTY on LAC-97-J.Bosa, Roughing the Passer, 15 yards, enforced between downs.","Box Score"
"","1.05","LAC","KC","15","2021-12-16","4","13:47","1","10","(13:47) 10-J.Herbert pass incomplete short left to 82-S.Anderson. PENALTY on KC-53-A.Hitchens, Defensive Pass Interference, 15 yards, enforced at KC 35 - No Play.","Box Score"
"","1.04","DAL","ARI","17","2022-01-02","2","1:47","2","10","(1:47) (Shotgun) 4-D.Prescott pass incomplete short middle to 88-C.Lamb. PENALTY on ARI-58-J.Hicks, Defensive Pass Interference, 10 yards, enforced at ARI 36 - No Play.","Box Score"
"","1.04","NE","JAX","17","2022-01-02","2","1:20","1","10","(1:20) (Shotgun) 10-M.Jones sacked at JAX 41 for -10 yards (6-J.Ward). PENALTY on JAX-6-J.Ward, Roughing the Passer, 15 yards, enforced at JAX 31 - No Play.","Box Score"
"","1.04","NYG","PHI","16","2021-12-26","1","9:35","3","5","(9:35) (Shotgun) PENALTY on PHI-91-F.Cox, Neutral Zone Infraction, 4 yards, enforced at NYG 46 - No Play.","Box Score"
"","1.03","BAL","LA","17","2022-01-02","3","10:27","2","7","(10:27) (Shotgun) 2-T.Huntley scrambles left guard to BAL 26 for 3 yards (91-G.Gaines). PENALTY on LA-54-L.Floyd, Defensive Offside, 5 yards, enforced at BAL 23 - No Play.","Box Score"
"","1.02","MIA","TEN","17","2022-01-02","4","1:06","2","4","(1:06) (Shotgun) 37-M.Gaskin up the middle to MIA 31 for no gain (95-K.Peko). PENALTY on TEN-95-K.Peko, Face Mask (15 Yards), 15 yards, enforced at MIA 31 - No Play.","Box Score"
"","1.02","LA","SF","18","2022-01-09","4","4:58","1","10","(4:58) 65-C.Shelton and 70-J.Noteboom reported in as eligible.  23-C.Akers up the middle to SF 38 for 2 yards (91-A.Armstead; 45-D.Flannigan-Fowles). PENALTY on SF-57-D.Greenlaw, Face Mask (15 Yards), 15 yards, enforced at SF 38.","Box Score"
"","1.01","SEA","CHI","16","2021-12-26","1","13:49","4","14","(13:49) 4-M.Dickson punts 41 yards to CHI 38, Center-69-T.Ott. 83-D.Newsome pushed ob at CHI 42 for 4 yards (25-T.Homer). PENALTY on CHI-30-D.Virgin, Offensive Holding, 10 yards, enforced at CHI 38.","Box Score"
"","1.00","BAL","PIT","18","2022-01-09","2","0:37","2","6","(:37) (Shotgun) 2-T.Huntley sacked at PIT 8 for -2 yards (sack split by 97-C.Heyward and 90-T.Watt). PENALTY on PIT-97-C.Heyward, Unnecessary Roughness, 3 yards, enforced at PIT 6 - No Play.","Box Score"
"","1.00","ATL","SF","15","2021-12-19","1","0:42","3","7","(:42) (Shotgun) PENALTY on SF, Defensive Too Many Men on Field, 5 yards, enforced at ATL 24 - No Play.","Box Score"
"","0.99","DET","SEA","17","2022-01-02","3","14:00","2","10","(14:00) (Shotgun) 12-T.Boyle pass incomplete short left. PENALTY on SEA-99-A.Woods, Defensive Holding, 5 yards, enforced at DET 27 - No Play.","Box Score"
"","0.99","IND","JAX","18","2022-01-09","4","15:00","2","6","(15:00) (Shotgun) 2-C.Wentz pass incomplete short right to 81-M.Alie-Cox [91-D.Smoot]. PENALTY on JAX-26-S.Griffin, Defensive Pass Interference, 14 yards, enforced at JAX 24 - No Play.","Box Score"
"","0.99","LA","SF","18","2022-01-09","5","2:31","3","10","(2:31) (Shotgun) 9-M.Stafford pass incomplete short middle to 10-C.Kupp. PENALTY on SF-4-E.Moseley, Defensive Pass Interference, 7 yards, enforced at LA 18 - No Play.","Box Score"
"","0.98","PIT","KC","16","2021-12-26","3","5:06","3","11","(5:06) (Shotgun) 7-B.Roethlisberger pass incomplete short right to 18-D.Johnson. PENALTY on KC-95-C.Jones, Defensive Offside, 5 yards, enforced at KC 36 - No Play.","Box Score"
"","0.96","NE","IND","15","2021-12-18","3","10:34","3","2","(10:34) (Shotgun) PENALTY on IND-95-T.Stallworth, Neutral Zone Infraction, 5 yards, enforced at NE 33 - No Play. unimpeded to the quarterback","Box Score"
"","0.95","ATL","BUF","17","2022-01-02","2","13:48","2","6","(13:48) PENALTY on BUF-51-E.Ankou, Neutral Zone Infraction, 5 yards, enforced at ATL 42 - No Play.","Box Score"
"","0.95","HOU","SF","17","2022-01-02","4","9:49","1","10","(9:49) (Shotgun) 10-D.Mills pass incomplete short middle to 26-R.Freeman. PENALTY on SF-98-A.Key, Roughing the Passer, 15 yards, enforced at HOU 30 - No Play.","Box Score"
"","0.95","SF","LA","18","2022-01-09","4","0:36","1","10","(:36) (No Huddle) 10-J.Garoppolo spiked the ball to stop the clock. PENALTY on LA-54-L.Floyd, Defensive Offside, 5 yards, enforced at LA 19 - No Play.","Box Score"
"","0.95","SF","LA","18","2022-01-09","1","3:16","2","12","(3:16) (Shotgun) 10-J.Garoppolo left end to SF 24 for no gain (51-T.Reeder). PENALTY on LA-54-L.Floyd, Defensive Offside, 5 yards, enforced at SF 24 - No Play.","Box Score"
"","0.94","CAR","TB","16","2021-12-26","1","8:20","2","8","(8:20) (Shotgun) PENALTY on TB-58-S.Barrett, Neutral Zone Infraction, 5 yards, enforced at TB 9 - No Play.","Box Score"
"","0.93","TEN","MIA","17","2022-01-02","3","2:02","1","20","(2:02) (Shotgun) 17-R.Tannehill pass incomplete short middle to 11-A.Brown (25-X.Howard). PENALTY on MIA-25-X.Howard, Defensive Pass Interference, 12 yards, enforced at TEN 43 - No Play.","Box Score"
"","0.91","TB","NYJ","17","2022-01-02","1","7:00","2","3","(7:00) 21-K.Vaughn left tackle to NYJ 20 for 6 yards (54-R.Blair). PENALTY on NYJ-54-R.Blair, Face Mask (15 Yards), 10 yards, enforced at NYJ 20.","Box Score"
"","0.91","CAR","BUF","15","2021-12-19","4","1:55","2","5","(1:55) (Shotgun) 1-C.Newton pass incomplete short left to 80-I.Thomas. PENALTY on BUF-47-C.Lewis, Unnecessary Roughness, 15 yards, enforced at CAR 37 - No Play.","Box Score"
"","0.90","LAC","DEN","17","2022-01-02","1","13:45","1","10","(13:45) 10-J.Herbert pass incomplete deep left to 15-J.Guyton. PENALTY on DEN-23-K.Fuller, Defensive Pass Interference, 14 yards, enforced at DEN 42 - No Play.","Box Score"
"","0.90","CIN","KC","17","2022-01-02","3","10:30","1","10","(10:30) (Shotgun) 9-J.Burrow pass short right to 28-J.Mixon to CIN 46 for 22 yards (35-C.Ward; 53-A.Hitchens). PENALTY on CIN-77-H.Adeniji, Offensive Holding, 10 yards, enforced at CIN 39. {Mixon credited with 15 yard completion due to the penalty}","Box Score"
"","0.89","NYJ","BUF","18","2022-01-09","2","7:17","4","9","(7:17) 7-B.Mann punts 52 yards to BUF 28, Center-42-T.Hennessy. 19-I.McKenzie to BUF 33 for 5 yards (34-J.Hardee, 43-D.Phillips). PENALTY on BUF-33-S.Neal, Offensive Holding, 10 yards, enforced at BUF 28.","Box Score"
"","0.88","PHI","NYG","16","2021-12-26","2","3:39","2","9","(3:39) (Shotgun) 1-J.Hurts pass incomplete short right to 24-J.Howard. PENALTY on NYG-99-L.Williams, Illegal Use of Hands, 5 yards, enforced at NYG 13 - No Play.","Box Score"
"","0.88","CHI","MIN","15","2021-12-20","4","9:50","2","4","(9:50) (No Huddle, Shotgun) 1-J.Fields scrambles left end to MIN 14 for 5 yards (54-E.Kendricks). PENALTY on MIN-54-E.Kendricks, Disqualification, 7 yards, enforced at MIN 14.","Box Score"
"","0.86","CIN","DEN","15","2021-12-19","3","9:22","2","6","(9:22) 70-D.Smith reported in as eligible.  28-J.Mixon left end pushed ob at CIN 40 for 3 yards (50-J.Griffith). PENALTY on DEN-98-M.Purcell, Defensive Holding, 5 yards, enforced at CIN 40.","Box Score"
"","0.86","NYG","CHI","17","2022-01-02","1","4:45","4","16","(4:45) 9-R.Dixon punts 46 yards to CHI 22, Center-58-C.Kreiter. 17-J.Grant to CHI 23 for 1 yard (20-J.Love). PENALTY on CHI-35-R.Nall, Illegal Block Above the Waist, 10 yards, enforced at CHI 23.","Box Score"
"","0.85","BUF","NE","16","2021-12-26","2","2:15","4","7","(2:15) (Shotgun) PENALTY on NE-90-C.Barmore, Encroachment, 5 yards, enforced at NE 39 - No Play.","Box Score"
"","0.85","TB","CAR","16","2021-12-26","3","10:27","2","9","(10:27) 15-C.Grayson right end to CAR 34 for 3 yards (15-C.Henderson). PENALTY on CAR-95-D.Brown, Defensive Offside, 5 yards, enforced at CAR 37 - No Play.","Box Score"
"","0.85","CLE","LV","15","2021-12-20","2","0:21","2","10","(:21) (Shotgun) 9-N.Mullens pass incomplete short middle to 11-D.Peoples-Jones. PENALTY on LV-35-B.Facyson, Defensive Pass Interference, 14 yards, enforced at LV 49 - No Play.","Box Score"
"","0.84","PIT","CLE","17","2022-01-03","3","10:56","3","8","(10:56) (No Huddle, Shotgun) 7-B.Roethlisberger pass incomplete deep right to 11-C.Claypool. PENALTY on CLE-90-J.Clowney, Defensive Offside, 5 yards, enforced at CLE 46 - No Play.","Box Score"
"","0.84","MIA","NO","16","2021-12-27","1","8:13","2","9","(8:13) (Shotgun) 1-T.Tagovailoa pass incomplete short middle to 17-J.Waddle [92-M.Davenport]. PENALTY on NO-22-C.Gardner-Johnson, Defensive Pass Interference, 5 yards, enforced at MIA 32 - No Play.","Box Score"
"","0.83","KC","DEN","18","2022-01-08","2","5:16","1","10","(5:16) (Shotgun) Direct snap to 17-M.Hardman.  17-M.Hardman left guard to DEN 37 for 10 yards (30-C.Sterns). PENALTY on DEN-93-D.Jones, Illegal Use of Hands, 5 yards, enforced at DEN 37.","Box Score"
"","0.82","JAX","HOU","15","2021-12-19","2","1:39","1","10","(1:39) (No Huddle, Shotgun) 16-T.Lawrence right end to JAX 48 for 8 yards (1-L.Johnson). PENALTY on HOU-97-M.Collins, Defensive Holding, 5 yards, enforced at JAX 48.","Box Score"
"","0.80","PIT","CLE","17","2022-01-03","2","0:22","3","7","(:22) (Shotgun) 7-B.Roethlisberger pass short left to 88-P.Freiermuth pushed ob at PIT 30 for 8 yards (22-G.Delpit). PENALTY on CLE-22-G.Delpit, Unnecessary Roughness, 15 yards, enforced at PIT 30.","Box Score"
"","0.80","CIN","DEN","15","2021-12-19","4","6:59","4","4","(6:59) 10-K.Huber punts 56 yards to DEN 10, Center-46-C.Harris. 11-D.Spencer to DEN 22 for 12 yards (34-S.Perine). PENALTY on DEN-37-P.Locke, Illegal Block Above the Waist, 5 yards, enforced at DEN 10. Penalty on DEN-40-J.Strnad, Offensive Holding, declined.","Box Score"
"","0.80","BAL","GB","15","2021-12-19","4","9:26","1","10","(9:26) (Shotgun) 2-T.Huntley pass incomplete deep right to 5-M.Brown. PENALTY on GB-31-A.Amos, Defensive Pass Interference, 16 yards, enforced at BAL 25 - No Play.","Box Score"
"","0.79","TB","CAR","16","2021-12-26","3","9:38","1","9","(9:38) 72-J.Wells reported in as eligible.  12-T.Brady pass incomplete short right to 81-A.Brown [90-D.Jones]. PENALTY on CAR-21-J.Chinn, Defensive Holding, 5 yards, enforced at CAR 9 - No Play.","Box Score"
"","0.78","IND","ARI","16","2021-12-25","2","0:52","2","3","(:52) (No Huddle, Shotgun) 2-C.Wentz pass incomplete short left to 11-M.Pittman. ARI-20-M.Wilson was injured during the play.  PENALTY on ARI-20-M.Wilson, Defensive Pass Interference, 12 yards, enforced at ARI 25 - No Play.","Box Score"
"","0.78","CIN","BAL","16","2021-12-26","1","3:55","1","15","(3:55) (Shotgun) 9-J.Burrow pass incomplete deep right to 87-C.Uzomah [25-T.Young]. PENALTY on BAL-21-B.Stephens, Illegal Contact, 5 yards, enforced at BAL 33 - No Play.","Box Score"
"","0.77","CAR","NO","17","2022-01-02","1","2:05","2","13","(2:05) (Shotgun) PENALTY on NO-96-C.Granderson, Encroachment, 5 yards, enforced at CAR 27 - No Play.","Box Score"
"","0.77","NYJ","MIA","15","2021-12-19","2","12:10","3","1","(12:10) (No Huddle) PENALTY on MIA, Defensive Too Many Men on Field, 6 yards, enforced at MIA 46 - No Play.","Box Score"
"","0.77","LAC","HOU","16","2021-12-26","2","14:18","2","7","(14:18) (Shotgun) 10-J.Herbert sacked at LAC 30 for -3 yards (94-D.Harris). PENALTY on HOU-94-D.Harris, Illegal Use of Hands, 5 yards, enforced at LAC 33 - No Play.","Box Score"
"","0.76","CAR","NO","17","2022-01-02","1","1:47","2","8","(1:47) (Shotgun) 14-S.Darnold pass incomplete short right. PENALTY on NO-94-C.Jordan, Defensive Offside, 5 yards, enforced at CAR 32 - No Play.","Box Score"
"","0.75","CIN","BAL","16","2021-12-26","2","0:36","2","3","(:36) 9-J.Burrow pass short right intended for 1-J.Chase INTERCEPTED by 29-D.Worley at BAL -8. Touchback (1-J.Chase). PENALTY on BAL-29-D.Worley, Defensive Holding, 2 yards, enforced at BAL 3 - No Play.","Box Score"
"","0.74","IND","ARI","16","2021-12-25","1","1:09","2","9","(1:09) 73-J.Davenport reported in as eligible.  PENALTY on ARI-98-C.Peters, Defensive Offside, 5 yards, enforced at ARI 45 - No Play.","Box Score"
"","0.73","DET","ATL","16","2021-12-26","1","7:02","3","1","(7:02) 69-W.Holden reported in as eligible.  PENALTY on ATL-97-G.Jarrett, Neutral Zone Infraction, 5 yards, enforced at ATL 28 - No Play.","Box Score"
"","0.72","CAR","TB","18","2022-01-09","2","11:09","1","10","(11:09) 14-S.Darnold scrambles right end ran ob at CAR 31 for 6 yards (49-C.Gill). PENALTY on TB-24-C.Davis, Defensive Holding, 5 yards, enforced at CAR 31.","Box Score"
"","0.72","MIN","CHI","15","2021-12-20","4","14:09","2","12","(14:09) (Shotgun) 8-K.Cousins pass short left to 17-K.Osborn to CHI 32 for 7 yards (23-M.Christian). PENALTY on CHI-43-L.Mack, Defensive Offside, 5 yards, enforced at CHI 39 - No Play.","Box Score"
"","0.72","NYJ","TB","17","2022-01-02","1","14:54","1","10","(14:54) 69-C.McDermott reported in as eligible.  2-Z.Wilson pass short right to 32-Mi.Carter to NYJ 36 for 8 yards (92-W.Gholston). PENALTY on TB-93-N.Suh, Defensive Offside, 5 yards, enforced at NYJ 28 - No Play.","Box Score"
"","0.71","WAS","PHI","17","2022-01-02","4","9:41","1","10","(9:41) (Shotgun) 4-T.Heinicke pass incomplete short right to 17-T.McLaurin. PENALTY on PHI-29-A.Maddox, Defensive Pass Interference, 12 yards, enforced at WAS 33 - No Play.","Box Score"
"","0.71","MIN","CHI","15","2021-12-20","1","0:29","2","1","(:29) (Shotgun) 33-D.Cook right end to CHI 24 for 2 yards (43-L.Mack; 27-T.Graham). PENALTY on CHI, Unsportsmanlike Conduct, 12 yards, enforced at CHI 24. Penalty was on CHI HC M.Nagy.","Box Score"
"","0.70","NE","BUF","16","2021-12-26","4","10:25","2","10","(10:25) (Shotgun) 10-M.Jones pass incomplete deep left to 16-J.Meyers. PENALTY on BUF-24-T.Johnson, Defensive Holding, 5 yards, enforced at NE 37 - No Play.","Box Score"
"","0.69","LAC","LV","18","2022-01-09","3","6:43","4","10","(6:43) 1-T.Long punts 56 yards to LV 19, Center-54-M.Overton. 13-H.Renfrow to LV 32 for 13 yards (88-T.McKitty). PENALTY on LV-32-D.Leavitt, Unnecessary Roughness, 15 yards, enforced at LV 32.","Box Score"
"","0.68","WAS","DAL","16","2021-12-26","2","9:52","2","15","(9:52) (Shotgun) 4-T.Heinicke pass short left to 1-D.Carter ran ob at WAS 29 for 9 yards (6-D.Wilson). PENALTY on DAL-97-O.Odighizuwa, Defensive Offside, 5 yards, enforced at WAS 20 - No Play.","Box Score"
"","0.66","BAL","CIN","16","2021-12-26","2","2:00","1","10","(2:00) 15-J.Johnson pass incomplete short right to 80-M.Boykin (24-V.Bell). PENALTY on CIN-91-T.Hendrickson, Defensive Offside, 5 yards, enforced at CIN 11 - No Play.","Box Score"
"","0.66","DEN","CIN","15","2021-12-19","2","2:00","3","6","(2:00) (Shotgun) PENALTY on CIN-92-B.Hill, Neutral Zone Infraction, 5 yards, enforced at DEN 24 - No Play.","Box Score"
"","0.65","SEA","CHI","16","2021-12-26","2","5:51","1","10","(5:51) (Shotgun) 31-D.Dallas left end to CHI 25 for 7 yards (44-A.Ogletree; 26-D.Bush). PENALTY on CHI-90-A.Blackson, Illegal Use of Hands, 5 yards, enforced at CHI 25.","Box Score"
"","0.65","GB","BAL","15","2021-12-19","3","0:48","1","10","(:48) (No Huddle) 12-A.Rodgers pass incomplete short middle to 28-A.Dillon. Green Bay challenged the too many players on field ruling, and the play was REVERSED. (No Huddle) 12-A.Rodgers pass incomplete short middle to 28-A.Dillon. PENALTY on BAL, Defensive Too Many Men on Field, 5 yards, enforced at GB 35 - No Play.","Box Score"
"","0.65","CAR","BUF","15","2021-12-19","2","9:36","1","10","(9:36) 20-A.Abdullah up the middle to CAR 21 for 3 yards (97-M.Addison). PENALTY on BUF-91-E.Oliver, Defensive Offside, 5 yards, enforced at CAR 18 - No Play.","Box Score"
"","0.64","DEN","LAC","17","2022-01-02","4","6:55","1","10","(6:55) (Shotgun) 3-D.Lock pass short left to 33-J.Williams to LAC 11 for no gain (44-K.White). PENALTY on LAC-93-J.Jones, Roughing the Passer, 6 yards, enforced at LAC 11 - No Play.","Box Score"
"","0.63","NO","MIA","16","2021-12-27","1","0:24","4","13","(:24) 4-B.Gillikin punts 42 yards to MIA 36, Center-49-Z.Wood. 85-T.Lewis pushed ob at MIA 45 for 9 yards (53-Z.Baun). PENALTY on MIA-9-N.Igbinoghene, Illegal Use of Hands, 10 yards, enforced at MIA 36.","Box Score"
"","0.63","LA","SEA","15","2021-12-21","1","8:29","4","10","(8:29) 6-J.Hekker punts 30 yards to SEA 12, Center-42-M.Orzech, fair catch by 18-F.Swain. PENALTY on SEA-98-A.Robinson, Running Into the Kicker, 5 yards, enforced at SEA 42 - No Play.","Box Score"
"","0.63","MIA","NE","18","2022-01-09","3","6:03","2","5","(6:03) (No Huddle, Shotgun) 1-T.Tagovailoa pass incomplete short middle to 81-D.Smythe (58-J.Collins). PENALTY on NE-91-D.Wise, Defensive Offside, 4 yards, enforced at NE 33 - No Play.","Box Score"
"","0.62","DAL","ARI","17","2022-01-02","2","1:35","3","10","(1:35) (Shotgun) 4-D.Prescott pass incomplete deep right to 19-A.Cooper. PENALTY on ARI-3-B.Baker, Defensive Offside, 5 yards, enforced at ARI 26 - No Play.","Box Score"
